Gender,Age,Educational_Level,Income,Adults,Children,Babies,Visted_Previously,Previous_Cancellations,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,Ethnicity_African American,Ethnicity_Asian American,Ethnicity_Latino,Ethnicity_caucasian,Country_East,Country_North,Country_South,Country_West,Hotel_Airport Hotels,Hotel_City Hotel,Hotel_Resort,Meal_BB,Meal_FB,Meal_HB,Deposit_No Deposit,Deposit_Non-Refundable,Deposit_Refundable,Channel_Agent,Channel_Direct,Channel_Online,Checkin_Year,Checkin_Month,Checkin_Weekday,Checkout_Year,Checkout_Month,Checkout_Weekday,Booking_Year,Booking_Month,Booking_Weekday,Stay_Duration
0,57,0,1,3,1,0,0,0,0,1,1,25,244.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2015,7,2,2015,7,3,2015,6,5,1
1,68,3,3,1,2,0,0,0,1,1,1,25,241.7300144868988,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,2015,7,0,2015,7,2,2015,7,0,2
1,27,2,3,2,2,0,1,1,0,1,0,15,166.2770986549168,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,2015,7,1,2015,7,2,2015,5,0,1
0,24,3,0,3,1,0,0,0,0,1,1,0,103.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,7,1,2015,7,3,2015,4,0,2
0,61,2,1,1,1,0,1,0,1,1,1,5,134.98939395625425,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,2015,7,3,2015,7,0,2015,4,1,4
0,36,2,1,2,2,0,0,0,1,1,1,10,157.97117018100275,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,2015,7,4,2015,7,5,2015,3,1,1
0,38,2,1,1,1,0,0,0,1,1,0,25,217.33626544740207,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2015,7,4,2015,7,5,2015,6,3,1
0,70,1,2,2,1,0,0,0,0,1,1,25,227.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,7,4,2015,7,5,2015,5,4,1
1,38,3,2,2,2,2,1,0,0,1,1,0,120.20682999122867,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,7,5,2015,7,6,2015,6,2,1
1,58,2,1,1,1,0,0,0,1,1,1,0,178.90232150719726,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,7,5,2015,7,6,2015,4,0,1
0,26,1,0,1,2,2,0,0,1,1,1,20,201.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2015,6,2,2015,6,3,2015,5,4,1
1,37,2,1,1,3,0,0,0,0,1,1,0,131.17779358149207,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,5,4,2015,5,5,2015,1,3,1
1,45,2,0,3,1,0,0,0,1,1,1,10,144.40382006619544,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,7,6,2015,7,3,2015,4,4,4
0,29,3,1,2,1,1,0,0,1,1,1,5,145.0194009367262,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,2015,7,6,2015,7,0,2015,6,6,1
0,25,3,3,1,2,2,0,0,1,1,0,0,176.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2015,3,0,2015,3,1,2014,12,5,1
0,54,0,2,5,1,0,1,0,0,1,1,0,160.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2015,7,6,2015,7,0,2015,6,1,1
0,18,1,2,3,1,0,0,0,1,1,1,0,105.99069756439516,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,2015,7,1,2015,7,3,2015,7,2,2
0,54,2,2,4,2,0,1,0,0,1,1,0,157.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,7,2,2015,7,4,2015,4,6,2
0,33,3,1,1,3,0,0,0,1,1,1,10,143.9195170684232,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,2015,7,2,2015,7,3,2015,4,0,1
1,35,3,2,2,1,1,0,0,1,1,0,25,210.8830360295189,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,7,3,2015,7,4,2015,3,6,1
1,58,1,0,2,2,0,1,1,1,1,0,5,144.86048863795833,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,2015,7,6,2015,7,0,2015,4,2,1
0,24,2,1,4,2,2,0,0,1,1,1,25,244.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2015,7,6,2015,7,2,2015,5,0,3
1,40,3,3,1,1,1,0,0,0,1,1,20,206.7213638909981,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,7,5,2015,7,6,2015,3,3,1
0,29,2,3,1,2,1,0,0,1,1,1,15,193.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,7,4,2015,7,6,2015,3,0,2
0,37,2,2,4,2,1,0,0,1,1,1,0,151.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2015,7,4,2015,7,5,2015,5,3,1
0,34,3,2,4,2,1,0,0,1,1,1,5,127.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,2015,7,4,2015,7,0,2015,4,4,3
0,62,2,2,1,3,0,0,0,1,1,1,5,140.42993149595188,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2015,7,4,2015,7,0,2015,4,3,3
0,50,2,2,3,2,0,1,1,0,1,1,5,181.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,2015,7,4,2015,7,6,2015,4,6,2
0,56,2,0,5,2,0,1,1,1,1,1,0,145.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,7,4,2015,7,0,2015,5,5,3
1,43,2,0,3,1,0,0,0,1,1,1,0,158.85206980670648,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,2015,7,0,2015,7,1,2015,3,2,1
1,27,2,0,2,2,1,0,0,0,1,0,5,147.3580498536022,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,7,0,2015,7,1,2015,7,1,1
1,23,3,0,3,3,0,0,0,0,1,1,10,166.79787691239426,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2015,7,1,2015,7,2,2015,7,0,1
1,27,2,0,2,1,1,1,0,0,1,0,20,211.87532139433569,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2015,7,2,2015,7,3,2015,7,3,1
0,23,3,1,5,2,0,1,0,1,1,1,10,154.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,7,2,2015,7,3,2015,4,3,1
0,21,3,1,2,2,1,0,0,0,1,1,0,117.1817488059347,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,7,3,2015,7,5,2015,4,1,2
1,69,3,3,3,3,0,1,0,1,1,1,0,128.7243408245485,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,6,2,2015,6,3,2015,4,4,1
0,25,2,3,2,1,0,0,0,1,1,1,15,233.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,2015,7,4,2015,7,5,2015,5,2,1
0,33,3,3,2,1,2,1,0,1,1,1,0,127.49820879061814,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,7,4,2015,7,5,2015,3,6,1
1,50,2,1,5,2,0,0,0,0,1,1,0,181.68895720501013,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,2015,7,5,2015,7,1,2015,6,1,3
1,41,2,2,1,2,0,0,0,1,1,1,10,159.88645786873155,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,7,5,2015,7,2,2015,6,3,4
0,31,2,0,1,2,1,1,1,1,1,1,10,148.81090557919393,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2015,7,6,2015,7,1,2015,4,1,2
0,26,3,1,2,2,0,1,1,1,1,1,25,235.4338672165705,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,7,6,2015,7,2,2015,4,3,3
1,68,3,1,2,1,0,1,1,1,1,0,0,106.24301440679518,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,2015,7,0,2015,7,3,2015,5,5,3
1,50,3,1,2,2,0,0,0,1,1,1,0,124.17179404216591,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,6,4,2015,6,6,2015,4,4,2
1,35,2,2,1,1,2,0,0,0,1,1,0,156.01132641920148,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,2015,7,0,2015,7,2,2014,10,3,2
1,31,2,0,2,2,1,0,0,0,1,1,0,158.14948272748427,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,7,1,2015,7,4,2015,3,5,3
1,34,3,3,1,3,2,1,1,0,1,1,5,118.9616416669692,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2015,5,3,2015,5,6,2015,2,3,3
1,26,2,1,2,2,2,0,0,0,1,1,0,136.35178619723575,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2015,7,3,2015,7,4,2015,3,4,1
0,48,0,0,2,1,0,1,0,1,1,0,20,165.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,2015,7,3,2015,7,4,2015,4,2,1
0,51,3,0,5,3,0,0,0,0,1,0,5,121.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,2015,7,3,2015,7,5,2015,6,0,2
1,27,2,2,4,1,1,0,0,0,1,1,0,140.34622212778424,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2015,7,3,2015,7,4,2015,4,5,1
0,40,1,2,2,1,0,1,0,1,1,1,10,152.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,7,4,2015,7,0,2015,5,4,3
0,67,1,2,3,3,0,0,0,1,1,1,5,126.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,7,0,2015,7,1,2015,4,2,1
0,33,1,1,4,1,0,0,0,1,1,0,5,119.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,7,0,2015,7,1,2015,4,2,1
0,23,3,1,2,2,1,1,1,0,1,0,0,122.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,7,0,2015,7,1,2015,5,6,1
0,61,3,1,2,1,0,0,0,1,1,1,15,196.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,5,3,2015,5,4,2015,3,0,1
1,32,3,1,2,3,1,1,0,1,1,0,0,152.54872425691457,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,2015,7,4,2015,7,5,2015,5,6,1
0,19,3,2,2,1,1,0,0,1,1,1,20,226.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,2015,7,4,2015,7,5,2015,6,5,1
1,33,3,0,3,3,1,1,1,1,1,1,15,178.90349038285856,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,7,1,2015,7,2,2015,6,1,1
0,44,1,3,3,2,0,1,0,1,1,0,5,135.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,7,1,2015,7,4,2015,7,3,3
0,51,3,1,1,1,0,0,0,0,1,0,20,200.6066703906633,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2015,7,2,2015,7,3,2015,7,3,1
1,51,2,2,1,2,0,1,0,1,1,0,15,180.37902061462685,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,7,2,2015,7,5,2015,7,5,3
1,20,2,1,1,1,0,0,0,1,1,1,0,157.3496753464807,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,7,2,2015,7,3,2015,7,3,1
0,56,3,0,3,1,0,1,1,0,1,1,0,166.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,7,5,2015,7,0,2015,7,6,2
0,63,3,1,2,2,0,1,0,1,1,1,0,112.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2015,7,5,2015,7,6,2015,5,3,1
0,18,1,2,3,3,1,0,0,1,1,1,30,230.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,2015,7,5,2015,7,0,2015,4,3,2
0,55,3,0,5,3,1,1,0,1,1,1,30,243.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2015,7,5,2015,7,6,2015,7,6,1
1,65,2,2,1,1,0,1,0,1,1,1,15,179.94984244137905,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,5,3,2015,5,4,2015,4,3,1
0,51,0,0,2,2,1,0,0,1,1,1,10,139.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,2015,4,0,2015,4,3,2015,1,6,3
0,68,2,2,5,2,0,0,0,1,1,0,20,222.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2015,7,1,2015,7,2,2015,5,4,1
1,54,2,0,1,2,0,0,0,1,1,1,30,244.1227747466729,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,3,2,2015,3,5,2014,6,0,3
0,18,1,1,2,2,1,0,0,1,1,1,25,210.96313981548772,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,2015,7,1,2015,7,2,2015,4,2,1
1,23,2,0,1,3,0,1,0,1,1,1,0,102.59985956589055,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,7,5,2015,7,6,2015,5,1,1
0,45,3,0,1,1,0,0,0,0,1,1,20,208.08333397584065,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2015,7,6,2015,7,0,2015,7,0,1
0,68,2,2,1,2,0,0,0,1,1,1,0,112.7664371942168,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,7,6,2015,7,1,2015,7,0,2
0,35,3,1,1,1,1,1,1,1,1,1,10,220.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,2015,5,3,2015,6,0,2015,2,6,4
1,53,3,1,1,2,0,0,0,1,1,1,10,180.4522843063506,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,7,6,2015,7,1,2015,7,3,2
0,60,3,3,3,2,0,1,0,1,1,1,0,159.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2015,7,6,2015,7,2,2015,4,3,3
1,31,3,0,1,1,1,1,1,1,1,1,10,135.0075112832992,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,6,0,2015,7,3,2015,3,3,3
1,42,3,1,1,1,0,1,0,1,1,1,5,158.50894794256598,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2015,7,3,2015,7,4,2015,7,4,1
1,28,1,2,1,2,1,0,0,1,1,1,5,156.97907448682355,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,7,2,2015,7,3,2015,7,2,1
1,67,3,2,5,2,0,1,0,1,1,1,5,108.89768231201283,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,7,2,2015,7,3,2015,7,2,1
0,39,2,0,2,1,0,0,0,1,1,0,0,147.7789935830178,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2015,7,4,2015,7,6,2015,7,5,2
1,25,1,3,2,2,1,1,0,1,1,0,5,154.56744665086856,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,5,3,2015,6,0,2015,2,3,4
1,18,2,2,1,1,0,1,1,0,1,1,5,218.6157334160401,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,7,1,2015,7,2,2015,3,1,1
0,40,2,0,2,3,0,0,0,1,1,1,15,162.90425451127734,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2015,4,2,2015,4,3,2014,7,3,1
0,18,2,1,3,2,0,0,0,1,1,0,5,154.20138410736536,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,2015,7,2,2015,7,6,2015,4,1,4
0,25,1,1,2,2,0,0,0,0,1,1,10,137.29741995226803,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2015,7,2,2015,7,5,2014,6,3,3
0,47,1,1,2,2,0,0,0,0,1,1,15,247.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,2015,7,2,2015,7,5,2015,6,0,3
0,50,1,1,1,2,0,1,0,1,1,1,0,110.42120813734628,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,7,3,2015,7,6,2015,4,1,3
0,42,3,1,2,2,0,0,0,1,1,1,0,127.7977051380206,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2015,7,4,2015,7,5,2015,4,3,1
0,33,3,2,1,3,1,0,0,0,1,1,15,163.39663914517675,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,7,4,2015,7,6,2015,4,4,2
1,21,3,2,2,3,0,1,0,1,1,1,15,171.0636163060625,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,7,4,2015,7,5,2015,6,2,1
0,24,2,1,3,2,1,0,0,1,1,1,0,118.630254231472,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,2015,7,5,2015,7,0,2015,5,2,2
0,46,2,2,1,2,0,1,0,1,1,0,0,148.366013467028,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2015,7,5,2015,7,6,2015,6,1,1
0,33,2,2,1,1,0,0,0,1,1,1,10,120.02085493873496,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2015,6,1,2015,6,2,2015,3,2,1
0,55,0,1,3,2,0,0,0,1,1,1,5,179.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,6,1,2015,6,5,2015,5,2,4
0,68,3,3,2,2,0,0,0,1,1,1,30,234.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,6,1,2015,6,2,2015,5,0,1
0,29,2,3,4,2,2,0,0,0,1,1,10,141.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2015,7,6,2015,7,1,2015,4,0,2
0,39,3,3,1,1,0,0,0,0,1,1,0,101.68384055331846,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,6,1,2015,6,3,2015,6,0,2
0,46,2,3,3,2,0,1,0,1,1,1,25,232.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2015,6,5,2015,6,6,2015,3,1,1
1,62,2,1,2,2,0,0,0,1,1,0,5,121.0708806353505,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,2015,7,0,2015,7,1,2015,6,6,1
0,36,2,0,2,2,0,0,0,0,1,1,0,176.5790039568961,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2015,7,1,2015,7,5,2015,7,5,4
1,22,2,2,2,2,0,1,1,1,1,1,5,182.3634828500057,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,2015,7,1,2015,7,2,2015,4,2,1
0,23,3,3,1,3,0,0,0,1,1,1,15,164.31096103202847,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2015,7,3,2015,7,5,2015,4,6,2
0,46,0,1,2,1,0,0,0,1,1,0,0,149.15994694670565,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2015,7,3,2015,7,4,2015,4,5,1
0,67,3,3,4,2,0,0,0,1,1,1,15,245.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,7,3,2015,7,4,2015,4,5,1
1,51,2,1,2,2,1,0,0,0,1,1,5,189.189004981407,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,7,3,2015,7,4,2014,7,2,1
0,41,3,1,2,2,0,0,0,1,1,1,5,105.49596595092116,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2015,7,3,2015,7,4,2014,11,0,1
1,43,3,3,2,1,0,0,0,1,1,1,0,108.96181912367672,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,2015,5,2,2015,5,4,2015,3,5,2
1,57,2,1,2,3,0,1,0,1,1,1,5,159.91512786315067,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,2015,7,5,2015,7,1,2015,7,5,3
0,58,0,0,3,2,0,1,1,1,1,1,25,231.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,7,6,2015,7,0,2015,6,6,1
0,37,3,2,2,2,0,0,0,1,1,0,0,127.2253215199695,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,7,6,2015,7,0,2015,4,0,1
1,69,3,0,5,1,0,0,0,0,1,1,10,156.80065506916446,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,7,6,2015,7,3,2015,6,1,4
1,38,1,0,1,1,2,0,0,0,1,1,0,100.94049264546514,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,7,6,2015,7,1,2015,7,4,2
0,39,3,2,3,3,1,0,0,1,1,1,0,120.29329420193126,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2015,7,6,2015,7,0,2015,7,4,1
1,41,0,0,1,3,0,0,0,1,1,1,10,177.80383293221135,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,7,6,2015,7,0,2015,6,1,1
0,48,3,0,2,1,2,0,0,1,1,1,5,102.87527980322209,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,2015,7,6,2015,7,0,2015,3,4,1
0,62,3,2,2,2,0,0,0,1,1,1,0,119.11572358077548,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2015,7,6,2015,7,0,2015,4,0,1
1,25,2,2,2,2,0,0,0,0,1,1,15,164.3212102593378,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,2015,7,0,2015,7,1,2015,6,6,1
0,58,2,0,3,1,0,1,1,1,1,1,5,125.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2015,7,0,2015,7,1,2015,6,1,1
1,59,2,0,3,2,0,0,0,0,1,1,15,182.4643035802632,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,2015,7,0,2015,7,1,2015,3,0,1
1,59,3,1,2,1,0,0,0,1,1,1,5,132.55026360593217,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2015,7,1,2015,7,2,2015,6,0,1
0,66,1,2,4,1,0,0,0,0,1,1,0,111.38507866767202,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2015,7,1,2015,7,3,2015,6,1,2
0,19,2,0,2,2,2,0,0,1,1,1,15,223.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,2015,6,0,2015,6,1,2015,5,6,1
1,55,3,1,2,1,0,0,0,1,1,0,0,102.73198255042442,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,2015,7,2,2015,7,3,2015,4,1,1
0,51,2,0,1,2,0,0,0,1,1,1,5,112.08085149937362,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2015,7,2,2015,7,3,2015,6,3,1
1,57,2,0,2,1,0,1,0,1,1,0,5,126.20654933209744,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,2015,7,2,2015,7,4,2015,6,4,2
1,65,3,1,1,1,0,0,0,1,1,1,30,235.4332225150783,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,2015,7,4,2015,7,6,2015,5,5,2
0,65,3,1,1,1,0,1,0,0,1,1,0,113.77644040613124,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2015,7,4,2015,7,6,2015,6,3,2
1,58,1,3,4,2,1,1,0,0,1,1,0,159.08052519615174,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2015,7,4,2015,7,6,2015,5,5,2
0,23,0,0,5,2,0,0,0,1,1,0,20,197.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2015,7,4,2015,7,5,2015,5,4,1
0,43,3,1,2,1,0,0,0,1,1,0,0,150.73246569579106,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2015,7,4,2015,7,5,2015,6,3,1
0,69,2,3,3,2,0,0,0,1,1,0,5,182.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2015,7,4,2015,7,0,2015,6,1,3
0,64,2,2,3,1,0,0,0,1,1,0,25,244.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2015,7,4,2015,7,0,2015,4,4,3
1,58,0,0,5,3,1,0,0,0,1,1,5,137.4147505777611,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,7,5,2015,7,6,2015,7,2,1
1,66,2,1,1,2,0,0,0,1,1,1,10,178.10203253788882,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,7,6,2015,7,1,2015,3,5,2
1,47,3,1,2,2,0,0,0,1,1,1,5,131.81537022071393,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2015,7,0,2015,7,1,2015,4,6,1
0,38,3,0,5,3,0,0,0,1,1,0,0,128.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2015,7,1,2015,7,2,2015,6,3,1
0,47,1,1,2,3,0,1,0,1,1,1,25,235.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2015,7,3,2015,7,4,2015,6,0,1
1,57,2,3,2,1,1,0,0,1,1,1,0,109.06495522950006,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,2015,7,4,2015,7,5,2015,6,6,1
1,44,2,2,3,3,0,0,0,1,1,0,0,107.77909503627096,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2015,7,4,2015,7,5,2015,6,6,1
